# Source: https://www.elections.org.za/pw/StatsData/Voter-Registration-Statistics (IEC live dashboard)
"# Scraped live, all provinces, unfiltered. As-of date on IEC site: 23 September 2026"
province,municipality_code,municipality_name,age_group,gender,registered_voters,is_youth
KwaZulu-Natal,KZN262,uPhongolo,18-19,male,1253,True
KwaZulu-Natal,KZN262,uPhongolo,18-19,female,1460,True
KwaZulu-Natal,KZN262,uPhongolo,20-29,male,7940,True
KwaZulu-Natal,KZN262,uPhongolo,20-29,female,9207,True
KwaZulu-Natal,KZN262,uPhongolo,30-39,male,8789,False
KwaZulu-Natal,KZN262,uPhongolo,30-39,female,10409,False
KwaZulu-Natal,KZN262,uPhongolo,40-49,male,6237,False
KwaZulu-Natal,KZN262,uPhongolo,40-49,female,7462,False
KwaZulu-Natal,KZN262,uPhongolo,50-59,male,3750,False
KwaZulu-Natal,KZN262,uPhongolo,50-59,female,4991,False
KwaZulu-Natal,KZN262,uPhongolo,60-69,male,2369,False
KwaZulu-Natal,KZN262,uPhongolo,60-69,female,3804,False
KwaZulu-Natal,KZN262,uPhongolo,70-79,male,1222,False
KwaZulu-Natal,KZN262,uPhongolo,70-79,female,2277,False
KwaZulu-Natal,KZN262,uPhongolo,80+,male,516,False
KwaZulu-Natal,KZN262,uPhongolo,80+,female,1647,False
KwaZulu-Natal,KZN263,AbaQulusi,18-19,male,1378,True
KwaZulu-Natal,KZN263,AbaQulusi,18-19,female,1641,True
KwaZulu-Natal,KZN263,AbaQulusi,20-29,male,10226,True
KwaZulu-Natal,KZN263,AbaQulusi,20-29,female,12361,True
KwaZulu-Natal,KZN263,AbaQulusi,30-39,male,13265,False
KwaZulu-Natal,KZN263,AbaQulusi,30-39,female,15807,False
KwaZulu-Natal,KZN263,AbaQulusi,40-49,male,10639,False
KwaZulu-Natal,KZN263,AbaQulusi,40-49,female,12544,False
KwaZulu-Natal,KZN263,AbaQulusi,50-59,male,6506,False
KwaZulu-Natal,KZN263,AbaQulusi,50-59,female,8495,False
KwaZulu-Natal,KZN263,AbaQulusi,60-69,male,4328,False
KwaZulu-Natal,KZN263,AbaQulusi,60-69,female,6963,False
KwaZulu-Natal,KZN263,AbaQulusi,70-79,male,2066,False
KwaZulu-Natal,KZN263,AbaQulusi,70-79,female,3821,False
KwaZulu-Natal,KZN263,AbaQulusi,80+,male,722,False
KwaZulu-Natal,KZN263,AbaQulusi,80+,female,1800,False
KwaZulu-Natal,KZN265,Nongoma,18-19,male,1573,True
KwaZulu-Natal,KZN265,Nongoma,18-19,female,1930,True
KwaZulu-Natal,KZN265,Nongoma,20-29,male,11060,True
KwaZulu-Natal,KZN265,Nongoma,20-29,female,13952,True
KwaZulu-Natal,KZN265,Nongoma,30-39,male,12992,False
KwaZulu-Natal,KZN265,Nongoma,30-39,female,17547,False
KwaZulu-Natal,KZN265,Nongoma,40-49,male,8622,False
KwaZulu-Natal,KZN265,Nongoma,40-49,female,12126,False
KwaZulu-Natal,KZN265,Nongoma,50-59,male,4863,False
KwaZulu-Natal,KZN265,Nongoma,50-59,female,7832,False
KwaZulu-Natal,KZN265,Nongoma,60-69,male,3626,False
KwaZulu-Natal,KZN265,Nongoma,60-69,female,6116,False
KwaZulu-Natal,KZN265,Nongoma,70-79,male,1656,False
KwaZulu-Natal,KZN265,Nongoma,70-79,female,3581,False
KwaZulu-Natal,KZN265,Nongoma,80+,male,600,False
KwaZulu-Natal,KZN265,Nongoma,80+,female,2102,False
KwaZulu-Natal,KZN266,Ulundi,18-19,male,1558,True
KwaZulu-Natal,KZN266,Ulundi,18-19,female,1853,True
KwaZulu-Natal,KZN266,Ulundi,20-29,male,8725,True
KwaZulu-Natal,KZN266,Ulundi,20-29,female,11495,True
KwaZulu-Natal,KZN266,Ulundi,30-39,male,12237,False
KwaZulu-Natal,KZN266,Ulundi,30-39,female,15964,False
KwaZulu-Natal,KZN266,Ulundi,40-49,male,8866,False
KwaZulu-Natal,KZN266,Ulundi,40-49,female,11805,False
KwaZulu-Natal,KZN266,Ulundi,50-59,male,5215,False
KwaZulu-Natal,KZN266,Ulundi,50-59,female,7845,False
KwaZulu-Natal,KZN266,Ulundi,60-69,male,3651,False
KwaZulu-Natal,KZN266,Ulundi,60-69,female,6542,False
KwaZulu-Natal,KZN266,Ulundi,70-79,male,1714,False
KwaZulu-Natal,KZN266,Ulundi,70-79,female,3604,False
KwaZulu-Natal,KZN266,Ulundi,80+,male,543,False
KwaZulu-Natal,KZN266,Ulundi,80+,female,2000,False
KwaZulu-Natal,KZN271,uMhlabuyalingana,18-19,male,1802,True
KwaZulu-Natal,KZN271,uMhlabuyalingana,18-19,female,2062,True
KwaZulu-Natal,KZN271,uMhlabuyalingana,20-29,male,11379,True
KwaZulu-Natal,KZN271,uMhlabuyalingana,20-29,female,13372,True
KwaZulu-Natal,KZN271,uMhlabuyalingana,30-39,male,11119,False
KwaZulu-Natal,KZN271,uMhlabuyalingana,30-39,female,14489,False
KwaZulu-Natal,KZN271,uMhlabuyalingana,40-49,male,7565,False
KwaZulu-Natal,KZN271,uMhlabuyalingana,40-49,female,11170,False
KwaZulu-Natal,KZN271,uMhlabuyalingana,50-59,male,5182,False
KwaZulu-Natal,KZN271,uMhlabuyalingana,50-59,female,8573,False
KwaZulu-Natal,KZN271,uMhlabuyalingana,60-69,male,3470,False
KwaZulu-Natal,KZN271,uMhlabuyalingana,60-69,female,5808,False
KwaZulu-Natal,KZN271,uMhlabuyalingana,70-79,male,1389,False
KwaZulu-Natal,KZN271,uMhlabuyalingana,70-79,female,2785,False
KwaZulu-Natal,KZN271,uMhlabuyalingana,80+,male,729,False
KwaZulu-Natal,KZN271,uMhlabuyalingana,80+,female,2586,False
KwaZulu-Natal,KZN272,Jozini,18-19,male,2268,True
KwaZulu-Natal,KZN272,Jozini,18-19,female,2488,True
KwaZulu-Natal,KZN272,Jozini,20-29,male,14322,True
KwaZulu-Natal,KZN272,Jozini,20-29,female,16767,True
KwaZulu-Natal,KZN272,Jozini,30-39,male,13982,False
KwaZulu-Natal,KZN272,Jozini,30-39,female,17922,False
KwaZulu-Natal,KZN272,Jozini,40-49,male,9270,False
KwaZulu-Natal,KZN272,Jozini,40-49,female,12642,False
KwaZulu-Natal,KZN272,Jozini,50-59,male,5728,False
KwaZulu-Natal,KZN272,Jozini,50-59,female,8543,False
KwaZulu-Natal,KZN272,Jozini,60-69,male,3793,False
KwaZulu-Natal,KZN272,Jozini,60-69,female,5946,False
KwaZulu-Natal,KZN272,Jozini,70-79,male,1587,False
KwaZulu-Natal,KZN272,Jozini,70-79,female,2939,False
KwaZulu-Natal,KZN272,Jozini,80+,male,740,False
KwaZulu-Natal,KZN272,Jozini,80+,female,2234,False
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,18-19,male,1887,True
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,18-19,female,2200,True
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,20-29,male,12051,True
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,20-29,female,14097,True
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,30-39,male,13419,False
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,30-39,female,16377,False
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,40-49,male,9597,False
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,40-49,female,12202,False
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,50-59,male,5770,False
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,50-59,female,7929,False
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,60-69,male,3780,False
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,60-69,female,5944,False
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,70-79,male,1628,False
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,70-79,female,2955,False
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,80+,male,653,False
KwaZulu-Natal,KZN275,Inkosi uMtubatuba,80+,female,1886,False
KwaZulu-Natal,KZN276,Big Five Hlabisa,18-19,male,1136,True
KwaZulu-Natal,KZN276,Big Five Hlabisa,18-19,female,1236,True
KwaZulu-Natal,KZN276,Big Five Hlabisa,20-29,male,6413,True
KwaZulu-Natal,KZN276,Big Five Hlabisa,20-29,female,7766,True
KwaZulu-Natal,KZN276,Big Five Hlabisa,30-39,male,7488,False
KwaZulu-Natal,KZN276,Big Five Hlabisa,30-39,female,9602,False
KwaZulu-Natal,KZN276,Big Five Hlabisa,40-49,male,5233,False
KwaZulu-Natal,KZN276,Big Five Hlabisa,40-49,female,6806,False
KwaZulu-Natal,KZN276,Big Five Hlabisa,50-59,male,3113,False
KwaZulu-Natal,KZN276,Big Five Hlabisa,50-59,female,4619,False
KwaZulu-Natal,KZN276,Big Five Hlabisa,60-69,male,2090,False
KwaZulu-Natal,KZN276,Big Five Hlabisa,60-69,female,3417,False
KwaZulu-Natal,KZN276,Big Five Hlabisa,70-79,male,982,False
KwaZulu-Natal,KZN276,Big Five Hlabisa,70-79,female,1822,False
KwaZulu-Natal,KZN276,Big Five Hlabisa,80+,male,408,False
KwaZulu-Natal,KZN276,Big Five Hlabisa,80+,female,1186,False
KwaZulu-Natal,KZN281,uMfolozi,18-19,male,1039,True
KwaZulu-Natal,KZN281,uMfolozi,18-19,female,1232,True
KwaZulu-Natal,KZN281,uMfolozi,20-29,male,6983,True
KwaZulu-Natal,KZN281,uMfolozi,20-29,female,8245,True
KwaZulu-Natal,KZN281,uMfolozi,30-39,male,10742,False
KwaZulu-Natal,KZN281,uMfolozi,30-39,female,12038,False
KwaZulu-Natal,KZN281,uMfolozi,40-49,male,8665,False
KwaZulu-Natal,KZN281,uMfolozi,40-49,female,9401,False
KwaZulu-Natal,KZN281,uMfolozi,50-59,male,4685,False
KwaZulu-Natal,KZN281,uMfolozi,50-59,female,5583,False
KwaZulu-Natal,KZN281,uMfolozi,60-69,male,2725,False
KwaZulu-Natal,KZN281,uMfolozi,60-69,female,4542,False
KwaZulu-Natal,KZN281,uMfolozi,70-79,male,1233,False
KwaZulu-Natal,KZN281,uMfolozi,70-79,female,2134,False
KwaZulu-Natal,KZN281,uMfolozi,80+,male,524,False
KwaZulu-Natal,KZN281,uMfolozi,80+,female,1319,False
KwaZulu-Natal,KZN282,uMhlathuze,18-19,male,2420,True
KwaZulu-Natal,KZN282,uMhlathuze,18-19,female,3202,True
KwaZulu-Natal,KZN282,uMhlathuze,20-29,male,17907,True
KwaZulu-Natal,KZN282,uMhlathuze,20-29,female,22790,True
KwaZulu-Natal,KZN282,uMhlathuze,30-39,male,27414,False
KwaZulu-Natal,KZN282,uMhlathuze,30-39,female,31197,False
KwaZulu-Natal,KZN282,uMhlathuze,40-49,male,24253,False
KwaZulu-Natal,KZN282,uMhlathuze,40-49,female,26044,False
KwaZulu-Natal,KZN282,uMhlathuze,50-59,male,14861,False
KwaZulu-Natal,KZN282,uMhlathuze,50-59,female,17144,False
KwaZulu-Natal,KZN282,uMhlathuze,60-69,male,7973,False
KwaZulu-Natal,KZN282,uMhlathuze,60-69,female,11388,False
KwaZulu-Natal,KZN282,uMhlathuze,70-79,male,3231,False
KwaZulu-Natal,KZN282,uMhlathuze,70-79,female,5100,False
KwaZulu-Natal,KZN282,uMhlathuze,80+,male,938,False
KwaZulu-Natal,KZN282,uMhlathuze,80+,female,2270,False
KwaZulu-Natal,KZN284,uMlalazi,18-19,male,1412,True
KwaZulu-Natal,KZN284,uMlalazi,18-19,female,1672,True
KwaZulu-Natal,KZN284,uMlalazi,20-29,male,9403,True
KwaZulu-Natal,KZN284,uMlalazi,20-29,female,12148,True
KwaZulu-Natal,KZN284,uMlalazi,30-39,male,13337,False
KwaZulu-Natal,KZN284,uMlalazi,30-39,female,16956,False
KwaZulu-Natal,KZN284,uMlalazi,40-49,male,10395,False
KwaZulu-Natal,KZN284,uMlalazi,40-49,female,13128,False
KwaZulu-Natal,KZN284,uMlalazi,50-59,male,6806,False
KwaZulu-Natal,KZN284,uMlalazi,50-59,female,9845,False
KwaZulu-Natal,KZN284,uMlalazi,60-69,male,4559,False
KwaZulu-Natal,KZN284,uMlalazi,60-69,female,8175,False
KwaZulu-Natal,KZN284,uMlalazi,70-79,male,2386,False
KwaZulu-Natal,KZN284,uMlalazi,70-79,female,4845,False
KwaZulu-Natal,KZN284,uMlalazi,80+,male,806,False
KwaZulu-Natal,KZN284,uMlalazi,80+,female,2443,False
KwaZulu-Natal,KZN285,Mthonjaneni,18-19,male,781,True
KwaZulu-Natal,KZN285,Mthonjaneni,18-19,female,985,True
KwaZulu-Natal,KZN285,Mthonjaneni,20-29,male,4551,True
KwaZulu-Natal,KZN285,Mthonjaneni,20-29,female,5891,True
KwaZulu-Natal,KZN285,Mthonjaneni,30-39,male,5873,False
KwaZulu-Natal,KZN285,Mthonjaneni,30-39,female,7539,False
KwaZulu-Natal,KZN285,Mthonjaneni,40-49,male,4059,False
KwaZulu-Natal,KZN285,Mthonjaneni,40-49,female,5337,False
KwaZulu-Natal,KZN285,Mthonjaneni,50-59,male,2604,False
KwaZulu-Natal,KZN285,Mthonjaneni,50-59,female,3745,False
KwaZulu-Natal,KZN285,Mthonjaneni,60-69,male,1784,False
KwaZulu-Natal,KZN285,Mthonjaneni,60-69,female,3236,False
KwaZulu-Natal,KZN285,Mthonjaneni,70-79,male,790,False
KwaZulu-Natal,KZN285,Mthonjaneni,70-79,female,1488,False
KwaZulu-Natal,KZN285,Mthonjaneni,80+,male,277,False
KwaZulu-Natal,KZN285,Mthonjaneni,80+,female,983,False
KwaZulu-Natal,KZN286,Nkandla,18-19,male,1441,True
KwaZulu-Natal,KZN286,Nkandla,18-19,female,1536,True
KwaZulu-Natal,KZN286,Nkandla,20-29,male,6828,True
KwaZulu-Natal,KZN286,Nkandla,20-29,female,8206,True
KwaZulu-Natal,KZN286,Nkandla,30-39,male,6765,False
KwaZulu-Natal,KZN286,Nkandla,30-39,female,9314,False
KwaZulu-Natal,KZN286,Nkandla,40-49,male,4558,False
KwaZulu-Natal,KZN286,Nkandla,40-49,female,6709,False
KwaZulu-Natal,KZN286,Nkandla,50-59,male,2946,False
KwaZulu-Natal,KZN286,Nkandla,50-59,female,4933,False
KwaZulu-Natal,KZN286,Nkandla,60-69,male,2194,False
KwaZulu-Natal,KZN286,Nkandla,60-69,female,4309,False
KwaZulu-Natal,KZN286,Nkandla,70-79,male,1336,False
KwaZulu-Natal,KZN286,Nkandla,70-79,female,2779,False
KwaZulu-Natal,KZN286,Nkandla,80+,male,595,False
KwaZulu-Natal,KZN286,Nkandla,80+,female,2013,False
KwaZulu-Natal,KZN291,Mandeni,18-19,male,1009,True
KwaZulu-Natal,KZN291,Mandeni,18-19,female,1412,True
KwaZulu-Natal,KZN291,Mandeni,20-29,male,8063,True
KwaZulu-Natal,KZN291,Mandeni,20-29,female,9936,True
KwaZulu-Natal,KZN291,Mandeni,30-39,male,10488,False
KwaZulu-Natal,KZN291,Mandeni,30-39,female,12422,False
KwaZulu-Natal,KZN291,Mandeni,40-49,male,7725,False
KwaZulu-Natal,KZN291,Mandeni,40-49,female,9790,False
KwaZulu-Natal,KZN291,Mandeni,50-59,male,5064,False
KwaZulu-Natal,KZN291,Mandeni,50-59,female,6647,False
KwaZulu-Natal,KZN291,Mandeni,60-69,male,2742,False
KwaZulu-Natal,KZN291,Mandeni,60-69,female,4622,False
KwaZulu-Natal,KZN291,Mandeni,70-79,male,1146,False
KwaZulu-Natal,KZN291,Mandeni,70-79,female,2323,False
KwaZulu-Natal,KZN291,Mandeni,80+,male,421,False
KwaZulu-Natal,KZN291,Mandeni,80+,female,1069,False
KwaZulu-Natal,KZN292,KwaDukuza,18-19,male,1767,True
KwaZulu-Natal,KZN292,KwaDukuza,18-19,female,2296,True
KwaZulu-Natal,KZN292,KwaDukuza,20-29,male,15351,True
KwaZulu-Natal,KZN292,KwaDukuza,20-29,female,17884,True
KwaZulu-Natal,KZN292,KwaDukuza,30-39,male,20448,False
KwaZulu-Natal,KZN292,KwaDukuza,30-39,female,22773,False
KwaZulu-Natal,KZN292,KwaDukuza,40-49,male,17520,False
KwaZulu-Natal,KZN292,KwaDukuza,40-49,female,18586,False
KwaZulu-Natal,KZN292,KwaDukuza,50-59,male,11831,False
KwaZulu-Natal,KZN292,KwaDukuza,50-59,female,13338,False
KwaZulu-Natal,KZN292,KwaDukuza,60-69,male,6456,False
KwaZulu-Natal,KZN292,KwaDukuza,60-69,female,8649,False
KwaZulu-Natal,KZN292,KwaDukuza,70-79,male,3225,False
KwaZulu-Natal,KZN292,KwaDukuza,70-79,female,4606,False
KwaZulu-Natal,KZN292,KwaDukuza,80+,male,1191,False
KwaZulu-Natal,KZN292,KwaDukuza,80+,female,2089,False
KwaZulu-Natal,KZN293,Ndwedwe,18-19,male,1050,True
KwaZulu-Natal,KZN293,Ndwedwe,18-19,female,1164,True
KwaZulu-Natal,KZN293,Ndwedwe,20-29,male,7427,True
KwaZulu-Natal,KZN293,Ndwedwe,20-29,female,8829,True
KwaZulu-Natal,KZN293,Ndwedwe,30-39,male,9518,False
KwaZulu-Natal,KZN293,Ndwedwe,30-39,female,11166,False
KwaZulu-Natal,KZN293,Ndwedwe,40-49,male,7386,False
KwaZulu-Natal,KZN293,Ndwedwe,40-49,female,7959,False
KwaZulu-Natal,KZN293,Ndwedwe,50-59,male,4770,False
KwaZulu-Natal,KZN293,Ndwedwe,50-59,female,6166,False
KwaZulu-Natal,KZN293,Ndwedwe,60-69,male,3312,False
KwaZulu-Natal,KZN293,Ndwedwe,60-69,female,5429,False
KwaZulu-Natal,KZN293,Ndwedwe,70-79,male,1713,False
KwaZulu-Natal,KZN293,Ndwedwe,70-79,female,3227,False
KwaZulu-Natal,KZN293,Ndwedwe,80+,male,688,False
KwaZulu-Natal,KZN293,Ndwedwe,80+,female,2113,False
KwaZulu-Natal,KZN294,Maphumulo,18-19,male,694,True
KwaZulu-Natal,KZN294,Maphumulo,18-19,female,924,True
KwaZulu-Natal,KZN294,Maphumulo,20-29,male,5163,True
KwaZulu-Natal,KZN294,Maphumulo,20-29,female,6538,True
KwaZulu-Natal,KZN294,Maphumulo,30-39,male,6006,False
KwaZulu-Natal,KZN294,Maphumulo,30-39,female,8034,False
KwaZulu-Natal,KZN294,Maphumulo,40-49,male,3955,False
KwaZulu-Natal,KZN294,Maphumulo,40-49,female,5390,False
KwaZulu-Natal,KZN294,Maphumulo,50-59,male,2657,False
KwaZulu-Natal,KZN294,Maphumulo,50-59,female,4327,False
KwaZulu-Natal,KZN294,Maphumulo,60-69,male,2042,False
KwaZulu-Natal,KZN294,Maphumulo,60-69,female,3989,False
KwaZulu-Natal,KZN294,Maphumulo,70-79,male,1215,False
KwaZulu-Natal,KZN294,Maphumulo,70-79,female,2586,False
KwaZulu-Natal,KZN294,Maphumulo,80+,male,480,False
KwaZulu-Natal,KZN294,Maphumulo,80+,female,1754,False
KwaZulu-Natal,KZN433,Greater Kokstad,18-19,male,617,True
KwaZulu-Natal,KZN433,Greater Kokstad,18-19,female,844,True
KwaZulu-Natal,KZN433,Greater Kokstad,20-29,male,5187,True
KwaZulu-Natal,KZN433,Greater Kokstad,20-29,female,6267,True
KwaZulu-Natal,KZN433,Greater Kokstad,30-39,male,6589,False
KwaZulu-Natal,KZN433,Greater Kokstad,30-39,female,7360,False
KwaZulu-Natal,KZN433,Greater Kokstad,40-49,male,4912,False
KwaZulu-Natal,KZN433,Greater Kokstad,40-49,female,5208,False
KwaZulu-Natal,KZN433,Greater Kokstad,50-59,male,2821,False
KwaZulu-Natal,KZN433,Greater Kokstad,50-59,female,3531,False
KwaZulu-Natal,KZN433,Greater Kokstad,60-69,male,1457,False
KwaZulu-Natal,KZN433,Greater Kokstad,60-69,female,1983,False
KwaZulu-Natal,KZN433,Greater Kokstad,70-79,male,512,False
KwaZulu-Natal,KZN433,Greater Kokstad,70-79,female,861,False
KwaZulu-Natal,KZN433,Greater Kokstad,80+,male,177,False
KwaZulu-Natal,KZN433,Greater Kokstad,80+,female,424,False
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,18-19,male,634,True
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,18-19,female,783,True
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,20-29,male,5370,True
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,20-29,female,6265,True
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,30-39,male,7637,False
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,30-39,female,8628,False
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,40-49,male,5432,False
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,40-49,female,6559,False
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,50-59,male,3312,False
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,50-59,female,5109,False
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,60-69,male,2436,False
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,60-69,female,4377,False
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,70-79,male,1221,False
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,70-79,female,2611,False
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,80+,male,440,False
KwaZulu-Natal,KZN434,Johannes Phumani Pungula,80+,female,1342,False
KwaZulu-Natal,KZN435,uMzimkhulu,18-19,male,1155,True
KwaZulu-Natal,KZN435,uMzimkhulu,18-19,female,1327,True
KwaZulu-Natal,KZN435,uMzimkhulu,20-29,male,8363,True
KwaZulu-Natal,KZN435,uMzimkhulu,20-29,female,10785,True
KwaZulu-Natal,KZN435,uMzimkhulu,30-39,male,10887,False
KwaZulu-Natal,KZN435,uMzimkhulu,30-39,female,14322,False
KwaZulu-Natal,KZN435,uMzimkhulu,40-49,male,7562,False
KwaZulu-Natal,KZN435,uMzimkhulu,40-49,female,10314,False
KwaZulu-Natal,KZN435,uMzimkhulu,50-59,male,4785,False
KwaZulu-Natal,KZN435,uMzimkhulu,50-59,female,8063,False
KwaZulu-Natal,KZN435,uMzimkhulu,60-69,male,3898,False
KwaZulu-Natal,KZN435,uMzimkhulu,60-69,female,6802,False
KwaZulu-Natal,KZN435,uMzimkhulu,70-79,male,1809,False
KwaZulu-Natal,KZN435,uMzimkhulu,70-79,female,4058,False
KwaZulu-Natal,KZN435,uMzimkhulu,80+,male,947,False
KwaZulu-Natal,KZN435,uMzimkhulu,80+,female,2938,False
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,18-19,male,654,True
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,18-19,female,887,True
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,20-29,male,5930,True
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,20-29,female,6789,True
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,30-39,male,7685,False
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,30-39,female,8353,False
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,40-49,male,5470,False
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,40-49,female,6272,False
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,50-59,male,3548,False
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,50-59,female,4949,False
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,60-69,male,2278,False
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,60-69,female,3750,False
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,70-79,male,1216,False
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,70-79,female,2333,False
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,80+,male,487,False
KwaZulu-Natal,KZN436,Dr. Nkosazana Dlamini Zuma,80+,female,1325,False
Limpopo,LIM331,Greater Giyani,18-19,male,2473,True
Limpopo,LIM331,Greater Giyani,18-19,female,3243,True
Limpopo,LIM331,Greater Giyani,20-29,male,13577,True
Limpopo,LIM331,Greater Giyani,20-29,female,15824,True
Limpopo,LIM331,Greater Giyani,30-39,male,16007,False
Limpopo,LIM331,Greater Giyani,30-39,female,20390,False
Limpopo,LIM331,Greater Giyani,40-49,male,11919,False
Limpopo,LIM331,Greater Giyani,40-49,female,17818,False
Limpopo,LIM331,Greater Giyani,50-59,male,6994,False
Limpopo,LIM331,Greater Giyani,50-59,female,12342,False
Limpopo,LIM331,Greater Giyani,60-69,male,5413,False
Limpopo,LIM331,Greater Giyani,60-69,female,9272,False
Limpopo,LIM331,Greater Giyani,70-79,male,2749,False
Limpopo,LIM331,Greater Giyani,70-79,female,4798,False
Limpopo,LIM331,Greater Giyani,80+,male,1000,False
Limpopo,LIM331,Greater Giyani,80+,female,3947,False
Limpopo,LIM332,Greater Letaba,18-19,male,2738,True
Limpopo,LIM332,Greater Letaba,18-19,female,3040,True
Limpopo,LIM332,Greater Letaba,20-29,male,11857,True
Limpopo,LIM332,Greater Letaba,20-29,female,13476,True
Limpopo,LIM332,Greater Letaba,30-39,male,14311,False
Limpopo,LIM332,Greater Letaba,30-39,female,18454,False
Limpopo,LIM332,Greater Letaba,40-49,male,10199,False
Limpopo,LIM332,Greater Letaba,40-49,female,15202,False
Limpopo,LIM332,Greater Letaba,50-59,male,6773,False
Limpopo,LIM332,Greater Letaba,50-59,female,11714,False
Limpopo,LIM332,Greater Letaba,60-69,male,5064,False
Limpopo,LIM332,Greater Letaba,60-69,female,9185,False
Limpopo,LIM332,Greater Letaba,70-79,male,2839,False
Limpopo,LIM332,Greater Letaba,70-79,female,5318,False
Limpopo,LIM332,Greater Letaba,80+,male,960,False
Limpopo,LIM332,Greater Letaba,80+,female,4573,False
Limpopo,LIM333,Greater Tzaneen,18-19,male,3138,True
Limpopo,LIM333,Greater Tzaneen,18-19,female,3682,True
Limpopo,LIM333,Greater Tzaneen,20-29,male,15404,True
Limpopo,LIM333,Greater Tzaneen,20-29,female,18369,True
Limpopo,LIM333,Greater Tzaneen,30-39,male,20080,False
Limpopo,LIM333,Greater Tzaneen,30-39,female,26508,False
Limpopo,LIM333,Greater Tzaneen,40-49,male,18975,False
Limpopo,LIM333,Greater Tzaneen,40-49,female,24936,False
Limpopo,LIM333,Greater Tzaneen,50-59,male,14002,False
Limpopo,LIM333,Greater Tzaneen,50-59,female,19711,False
Limpopo,LIM333,Greater Tzaneen,60-69,male,8963,False
Limpopo,LIM333,Greater Tzaneen,60-69,female,14632,False
Limpopo,LIM333,Greater Tzaneen,70-79,male,4320,False
Limpopo,LIM333,Greater Tzaneen,70-79,female,7624,False
Limpopo,LIM333,Greater Tzaneen,80+,male,1381,False
Limpopo,LIM333,Greater Tzaneen,80+,female,5342,False
Limpopo,LIM334,Ba-Phalaborwa,18-19,male,1425,True
Limpopo,LIM334,Ba-Phalaborwa,18-19,female,1975,True
Limpopo,LIM334,Ba-Phalaborwa,20-29,male,9453,True
Limpopo,LIM334,Ba-Phalaborwa,20-29,female,11639,True
Limpopo,LIM334,Ba-Phalaborwa,30-39,male,10009,False
Limpopo,LIM334,Ba-Phalaborwa,30-39,female,12260,False
Limpopo,LIM334,Ba-Phalaborwa,40-49,male,8451,False
Limpopo,LIM334,Ba-Phalaborwa,40-49,female,10074,False
Limpopo,LIM334,Ba-Phalaborwa,50-59,male,5900,False
Limpopo,LIM334,Ba-Phalaborwa,50-59,female,7084,False
Limpopo,LIM334,Ba-Phalaborwa,60-69,male,3226,False
Limpopo,LIM334,Ba-Phalaborwa,60-69,female,4390,False
Limpopo,LIM334,Ba-Phalaborwa,70-79,male,1524,False
Limpopo,LIM334,Ba-Phalaborwa,70-79,female,1969,False
