election_year,voting_district,municipality_code,municipality_source,province,registered_voters,municipality_code_2021,municipality_name_2021,province_2021,boundary_method
2011,54890309,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1186,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890310,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1298,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890321,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1052,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890332,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1525,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890343,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,354,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890354,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,527,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890365,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,692,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890376,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1048,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890387,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1597,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890398,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1633,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890400,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1380,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890411,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1386,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890422,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,700,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890433,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1317,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890444,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,766,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890455,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1499,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890466,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,727,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890477,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1155,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890499,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,703,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890501,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,681,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890512,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1463,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890523,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,953,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890534,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1532,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890556,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,893,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890567,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1312,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890578,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,890,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890589,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1049,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890590,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1011,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890602,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,546,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890613,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,663,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890624,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1698,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890635,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,687,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890646,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,894,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890657,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,2133,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890668,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,630,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890679,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1343,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890680,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1036,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890691,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,794,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890703,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,125,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890725,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,162,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890736,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,443,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890747,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,774,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890758,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,754,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890769,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,625,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890770,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,545,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890781,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1123,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890792,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1534,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890804,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,867,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890815,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1154,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890826,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,1246,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890837,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,548,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890848,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,333,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890859,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,509,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890860,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,379,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890871,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,266,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890882,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,739,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890893,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,306,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890905,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,234,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890916,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,212,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890927,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,273,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890938,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,245,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890949,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,283,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890950,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,169,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890961,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,293,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890972,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,395,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890983,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,209,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54890994,MP324,MP324 - Nkomazi [Nkomazi],Mpumalanga,340,MP324,MP324 - Nkomazi,Mpumalanga,vd_code_match
2011,54900019,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,701,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900020,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,1928,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900031,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,1193,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900042,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,1411,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900053,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,922,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900064,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,1378,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900075,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,317,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900086,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,453,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900097,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,1860,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900109,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,277,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900110,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,249,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900121,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,361,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900132,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,292,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900154,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,138,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900176,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,299,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900187,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,329,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54900198,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,366,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54910010,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,930,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54910054,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,565,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910065,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,2119,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910076,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,2092,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910087,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,2340,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910100,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1508,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910111,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1488,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910144,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,935,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910155,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1692,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910177,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,2004,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910188,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1502,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910212,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,795,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910223,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1296,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910234,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1957,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910245,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,815,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910256,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,926,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910267,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1620,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910278,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1727,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910290,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,837,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910313,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1185,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910324,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,849,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910335,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1694,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910346,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1849,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910357,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,2296,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910368,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1205,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910379,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1567,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910380,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1128,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910391,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,474,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910403,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1354,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910414,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1485,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910425,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1049,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910436,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1423,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910447,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1090,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910458,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1496,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910470,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1744,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910481,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1176,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910504,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,895,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910515,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1054,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910526,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1870,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910537,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,674,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910548,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1652,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910571,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1564,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910582,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,517,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910593,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,986,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910616,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,2022,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910627,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,377,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910649,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,643,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910650,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,797,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910661,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,498,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910683,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,286,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910694,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,764,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910706,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,321,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910717,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,345,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910728,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,885,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910739,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,796,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910740,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1024,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910751,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,956,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910762,MP321,MP321 - Thaba Chweu [Sabie],Mpumalanga,466,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2011,54910773,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,811,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910784,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,777,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910795,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,539,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910807,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,246,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910818,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,406,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910829,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,700,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910830,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,1083,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910841,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,674,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910852,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,413,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910863,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,924,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910874,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,172,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910885,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,142,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910896,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,564,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910908,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,242,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910919,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,188,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910920,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,198,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910931,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,268,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910942,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,282,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910953,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,261,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910964,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,200,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,54910975,MP322,MP322 - Mbombela [Nelspruit],Mpumalanga,206,MP326,MP326 - City of Mbombela,Mpumalanga,vd_code_match
2011,76150010,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,747,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150021,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,847,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150032,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,2868,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150043,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,998,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150054,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,712,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150065,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,1175,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150076,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,929,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150087,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,732,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150098,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,450,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150100,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,676,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150111,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,1039,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150122,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,937,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150133,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,867,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150144,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,347,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150155,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,1125,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150166,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,769,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150177,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,874,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150188,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,1122,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150199,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,1373,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150201,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,627,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150212,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,1734,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150223,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,911,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150234,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,797,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150245,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,1335,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150256,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,2186,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150267,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,596,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150278,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,1943,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150289,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,1218,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
2011,76150290,MP325,MP325 - Bushbuckridge [Bushbuckridge],Mpumalanga,775,MP325,MP325 - Bushbuckridge,Mpumalanga,vd_code_match
