voting_district,municipality_code_2021,registered_voters,registered_2026_est,turnout_median,turnout_p10,turnout_p90,p_below_25_raw,p_below_25,non_voters_expected
54100011,MP304,1582.0,1865.8359,36.6474,27.2759,46.4623,0.0559,0.0014,1178.2263
54100022,MP304,1505.0,1775.0209,41.1738,31.8259,51.2742,0.0167,0.0,1039.1692
54100033,MP304,2011.0,2371.8054,42.4015,32.9025,52.3478,0.0128,0.0,1362.3663
54100044,MP304,828.0,976.5564,42.2296,32.0575,52.7231,0.0204,0.0014,563.0412
54100055,MP304,101.0,119.121,51.2102,37.1223,68.1215,0.0147,0.0,57.1676
54110012,MP303,1537.0,1744.3104,41.3847,31.6652,51.3142,0.0175,0.0,1020.6193
54110023,MP303,2391.0,2713.4978,37.2073,27.7109,47.0787,0.052,0.0014,1701.219
54110034,MP303,1538.0,1745.4453,37.7457,28.1938,47.5413,0.0448,0.0014,1083.1149
54120013,MP301,171.0,192.0261,36.6195,22.1918,53.8118,0.1439,0.057,120.0082
54120024,MP301,485.0,544.6353,48.832,34.3641,65.6937,0.0248,0.0014,275.2662
54120035,MP301,283.0,317.7975,42.9741,29.011,59.8717,0.0548,0.0014,178.774
54120046,MP301,770.0,864.6787,33.0952,22.8598,44.0298,0.1566,0.057,576.7265
54120057,MP301,152.0,170.6898,41.1929,26.5962,58.0834,0.0791,0.0033,99.2417
54120068,MP301,457.0,513.1924,41.8711,27.0906,59.1445,0.0719,0.0033,294.7529
54120080,MP301,793.0,890.5068,40.739,30.577,51.461,0.0269,0.0014,525.7192
54120091,MP301,289.0,324.5353,42.1525,27.7332,59.1199,0.0664,0.0033,185.6818
54120103,MP301,905.0,1016.2782,46.7017,36.5415,57.3312,0.0061,0.0,540.1058
54120114,MP301,810.0,909.5971,43.3418,33.2557,53.9181,0.0158,0.0,513.8636
54120125,MP301,1255.0,1409.314,38.8372,28.7618,49.4074,0.0423,0.0014,859.423
54120136,MP301,510.0,572.7093,45.661,31.0524,62.4542,0.0386,0.0014,307.611
54120147,MP301,182.0,204.3786,31.3296,16.9457,48.0271,0.2766,0.3333,138.66
54120181,MP301,345.0,387.421,49.9382,35.6407,66.5476,0.0184,0.0,191.5477
54120192,MP301,1118.0,1255.4686,43.3691,33.0822,53.9203,0.0143,0.0,709.3857
54120215,MP301,1054.0,1183.5992,43.5439,33.4303,54.1798,0.0142,0.0,665.9989
54120226,MP301,1252.0,1405.9452,46.1142,36.0732,56.6883,0.0061,0.0,754.6583
54120237,MP301,397.0,445.8149,45.4965,30.9882,62.6768,0.0396,0.0014,240.1992
54120248,MP301,671.0,753.5057,43.9407,33.817,54.673,0.0135,0.0,420.6443
54120259,MP301,431.0,483.9955,48.7696,34.7324,65.4967,0.0229,0.0014,244.5681
54120260,MP301,246.0,276.248,44.1826,29.7118,61.3272,0.0533,0.0014,152.1687
54120271,MP301,510.0,572.7093,49.0208,34.6241,65.8012,0.022,0.0014,288.1086
54120282,MP301,155.0,174.0587,44.2352,30.0235,61.3226,0.0458,0.0014,95.5488
54120293,MP301,192.0,215.6082,47.9197,33.5278,65.0414,0.0276,0.0014,110.8539
54130014,MP306,1230.0,1343.3822,36.5848,26.1724,47.3617,0.0725,0.0033,849.9758
54130025,MP306,989.0,1080.1667,38.2301,28.0137,49.1344,0.05,0.0014,664.8594
54130036,MP306,1439.0,1571.6479,42.2134,32.6475,51.969,0.0113,0.0,905.9082
54130047,MP306,1886.0,2059.8527,37.2391,27.647,47.0506,0.0536,0.0014,1289.805
54130070,MP306,1430.0,1561.8183,41.8261,32.4554,51.5776,0.0122,0.0,906.1973
54130081,MP306,959.0,1047.4012,42.2188,31.9226,52.7854,0.0189,0.0008,604.2036
54130092,MP306,660.0,720.8392,39.936,29.905,50.8149,0.0308,0.0014,430.7463
54130104,MP306,854.0,932.7223,44.4484,34.2773,55.4025,0.0111,0.0,516.074
54130115,MP306,487.0,531.892,48.204,33.7792,65.1542,0.0251,0.0014,271.4928
54130126,MP306,518.0,565.7496,42.9785,28.7686,60.31,0.0589,0.0014,317.8697
54130137,MP306,733.0,800.5684,44.2825,34.0549,54.7621,0.0124,0.0,444.9169
54130148,MP306,546.0,596.3306,47.21,32.9241,64.2985,0.0299,0.0014,310.5536
54130159,MP306,588.0,642.2022,47.2625,33.2279,64.3076,0.0273,0.0014,333.5356
54130160,MP306,606.0,661.8615,44.4276,30.1665,61.4272,0.0474,0.0014,363.1868
54130171,MP306,88.0,96.1119,58.3929,44.0798,75.7503,0.004,0.0,39.2105
54130182,MP306,355.0,387.7241,51.1677,36.767,67.6063,0.0168,0.0,187.4196
54140015,MP307,2374.0,2609.4174,31.3621,21.8573,41.2476,0.1978,0.2381,1786.377
54140026,MP307,1067.0,1172.8089,38.9516,28.6899,49.6464,0.0438,0.0014,714.3533
54140037,MP307,1262.0,1387.1461,39.6429,29.3503,50.3839,0.037,0.0014,835.7413
54140048,MP307,2130.0,2341.2212,34.7316,25.2243,44.6627,0.0952,0.0274,1522.5681
54140059,MP307,2410.0,2648.9874,44.4802,34.9652,54.4229,0.0073,0.0,1466.9624
54140060,MP307,1541.0,1693.8131,33.5735,24.1153,43.5286,0.1213,0.057,1122.1288
54140071,MP307,1608.0,1767.4571,40.0012,30.2989,49.7464,0.0259,0.0014,1059.7633
54140082,MP307,2743.0,3015.0093,38.8551,29.2884,48.6938,0.032,0.0014,1839.9674
54140093,MP307,1896.0,2084.0166,37.5291,27.9439,47.4415,0.049,0.0014,1299.0239
54140105,MP307,2893.0,3179.884,48.5202,38.9449,58.4753,0.0027,0.0,1630.744
54140116,MP307,1225.0,1346.477,41.2295,30.907,52.2248,0.0272,0.0014,788.3022
54140127,MP307,1440.0,1582.7974,38.2287,28.7418,48.0332,0.0395,0.0014,976.5686
54140138,MP307,2498.0,2745.7139,35.6239,26.0312,45.4445,0.0783,0.0033,1763.8647
54140149,MP307,949.0,1043.1075,40.0219,29.7245,50.7111,0.0325,0.0014,623.5894
54140150,MP307,2120.0,2330.2296,40.1768,30.5716,49.7044,0.0239,0.0014,1393.7159
54140161,MP307,395.0,434.1701,49.0111,34.8843,65.9267,0.0232,0.0014,218.3823
54140172,MP307,515.0,566.0699,51.1337,36.9287,67.878,0.0158,0.0,272.1693
54140183,MP307,44.0,48.3633,58.5954,44.1845,75.4817,0.0052,0.0,19.7092
54150016,MP302,2550.0,2818.6099,27.837,18.1903,37.4133,0.3499,0.483,2032.82
54150027,MP302,1372.0,1516.5226,35.369,25.7393,44.8853,0.0851,0.0033,979.9322
54150038,MP302,592.0,654.3596,43.2361,28.8099,59.7843,0.0595,0.0014,367.0667
54160017,MP301,1712.0,1922.5065,36.1215,26.6066,45.9043,0.0652,0.0033,1225.0385
54160028,MP301,843.0,946.6548,34.6402,24.4187,45.0578,0.1134,0.057,618.0301
54160039,MP301,1150.0,1291.4033,39.724,29.5568,50.3623,0.0328,0.0014,775.4496
54160040,MP301,2051.0,2303.1897,39.1747,29.6466,48.9789,0.0301,0.0014,1398.3747
54160051,MP301,514.0,577.2011,46.2588,32.2626,63.2896,0.035,0.0014,305.9913
54160062,MP301,433.0,486.2414,45.1574,31.0505,62.4932,0.0399,0.0014,262.9216
54160073,MP301,197.0,221.223,38.7081,24.237,55.3788,0.1119,0.057,134.3544
54160084,MP301,471.0,528.9139,41.8811,27.386,58.5235,0.0698,0.0033,303.8482
54160095,MP301,1610.0,1807.9646,41.3816,32.0083,50.98,0.0158,0.0,1058.1031
54160107,MP301,662.0,743.3991,42.647,32.392,53.3905,0.0168,0.0,424.8474
54170018,MP302,729.0,805.7908,39.9579,29.5333,50.4471,0.036,0.0014,483.0973
54170029,MP302,968.0,1069.9664,46.2077,35.9862,56.891,0.0093,0.0,574.0221
54180019,MP302,2169.0,2397.4764,44.8036,35.137,54.678,0.0054,0.0,1321.2378
54180020,MP302,496.0,548.2473,45.6319,31.1997,61.9214,0.0399,0.0014,295.3367
54190010,MP311,1909.0,2267.8354,39.8545,30.2754,49.6228,0.0243,0.0014,1359.6532
54190021,MP311,2639.0,3135.0538,40.3906,30.8184,50.1706,0.0212,0.0014,1865.4434
54190032,MP311,1611.0,1913.8203,43.4322,33.8332,53.1824,0.0104,0.0,1081.3486
54190043,MP311,2206.0,2620.6626,41.1362,31.8147,50.9499,0.0151,0.0,1538.1768
54190054,MP311,2026.0,2406.8279,40.3195,30.865,50.0381,0.0227,0.0014,1433.6668
54190065,MP311,1086.0,1290.1358,42.455,32.3149,52.9281,0.0188,0.0003,739.9643
54190076,MP311,2081.0,2472.1663,40.2599,30.5663,49.9665,0.0247,0.0014,1475.7466
54190087,MP311,2204.0,2618.2867,39.6146,30.1389,49.4188,0.0295,0.0014,1578.3107
54190098,MP311,1375.0,1633.4592,44.9347,35.5777,54.8719,0.0055,0.0,895.8766
54190100,MP311,1317.0,1564.557,43.1741,33.776,53.075,0.0089,0.0,886.3778
54190111,MP311,1598.0,1898.3766,44.5614,34.9591,54.306,0.0077,0.0,1051.0605
54190122,MP311,1506.0,1789.0834,48.8216,39.4565,58.6137,0.0015,0.0,912.7821
54190133,MP311,954.0,1133.3237,45.827,35.3858,56.43,0.0082,0.0,612.9688
54190144,MP311,1894.0,2250.0159,44.6973,35.3002,54.6825,0.0073,0.0,1239.7692
54190155,MP311,1176.0,1397.0531,46.9695,36.878,57.4871,0.0067,0.0,738.7589
54200012,MP301,365.0,409.8802,42.138,27.7413,59.2069,0.0677,0.0033,234.0407
54200023,MP301,399.0,448.0608,45.1486,30.9536,62.3332,0.0429,0.0014,242.4064
54200034,MP301,1731.0,1943.8427,41.2592,31.786,51.1109,0.0167,0.0,1138.8588
54200045,MP301,632.0,709.7103,46.5495,36.4015,57.1578,0.0072,0.0,378.4558
54200056,MP301,77.0,86.4679,39.0137,24.4607,55.8992,0.1077,0.0274,52.1736
54200067,MP301,188.0,211.1164,45.4119,31.1785,62.4899,0.0381,0.0014,113.5637
54200078,MP301,702.0,788.3175,48.2388,38.0782,58.9225,0.0046,0.0,406.8626
54200089,MP301,394.0,442.446,48.4455,33.9586,65.8366,0.0266,0.0014,225.1087
54210013,MP301,1753.0,1968.5478,36.1809,26.8016,45.946,0.0644,0.0033,1253.2114
54210024,MP301,1540.0,1729.3575,41.7599,32.4081,51.4391,0.0146,0.0,1004.3013
54210035,MP301,1105.0,1240.8701,34.1905,24.1157,44.9095,0.1188,0.057,814.3952
54210046,MP301,1884.0,2115.6555,40.2696,30.7834,50.0877,0.022,0.0014,1261.031
54210057,MP301,1241.0,1393.5926,37.6968,27.2464,48.0647,0.0603,0.0033,867.7421
54210068,MP301,781.0,877.0313,32.0032,21.8194,42.621,0.1893,0.1667,595.3613
54210079,MP301,1518.0,1704.6523,38.1437,28.6871,48.091,0.0381,0.0014,1050.7764
54210080,MP301,1294.0,1453.1094,37.8515,28.2969,47.7624,0.0424,0.0014,900.5006
54210091,MP301,1640.0,1841.6534,39.7031,30.1943,49.4795,0.0281,0.0014,1108.8727
54210103,MP301,1591.0,1786.6284,34.441,24.8074,44.1219,0.1041,0.0274,1170.0584
54210114,MP301,1622.0,1821.4401,36.1458,26.5672,45.906,0.0684,0.0033,1160.2176
54210125,MP301,458.0,514.3154,42.2956,28.4256,58.9968,0.0597,0.003,292.7822
54210169,MP301,504.0,565.9715,39.5427,25.255,56.2838,0.0966,0.0274,338.1267
54210170,MP301,1014.0,1138.6808,41.4162,31.0652,51.9003,0.0238,0.0014,666.0991
54210192,MP301,761.0,854.5721,42.7339,32.6,53.6765,0.0171,0.0,487.367
54210204,MP301,1247.0,1400.3304,42.702,32.609,53.1885,0.0169,0.0,799.9555
54210215,MP301,122.0,137.001,35.3185,21.1655,51.9188,0.1752,0.057,87.6168
54210226,MP301,939.0,1054.4589,41.5395,31.3348,52.19,0.0231,0.0014,614.9884
54210237,MP301,1263.0,1418.2977,38.2721,27.9511,48.9158,0.0502,0.0014,873.6691
54210248,MP301,1195.0,1341.9365,40.662,30.3055,51.3476,0.0305,0.0014,794.9425
54210259,MP301,917.0,1029.7538,38.6323,28.4475,49.5151,0.047,0.0014,629.3725
54210260,MP301,531.0,596.2914,43.6039,29.167,60.1095,0.0524,0.0014,332.7229
54210271,MP301,592.0,664.792,42.5881,27.9917,59.2255,0.0622,0.0033,377.9471
54210282,MP301,985.0,1106.115,45.4569,35.0747,55.8885,0.01,0.0,602.3299
54210293,MP301,620.0,696.2348,42.5862,28.4481,59.5918,0.0612,0.0033,394.0283
54210305,MP301,351.0,394.1587,45.4413,30.9779,61.8507,0.0407,0.0014,212.7187
54210316,MP301,753.0,845.5884,43.787,33.505,54.2232,0.0143,0.0,474.4167
54210327,MP301,397.0,445.8149,41.4907,27.3855,58.3143,0.0695,0.0033,257.5112
54210338,MP301,434.0,487.3644,43.4566,29.0444,60.4476,0.0556,0.0014,272.3133
54210349,MP301,403.0,452.5526,43.7667,29.584,60.9995,0.0497,0.0014,250.4196
54210350,MP301,323.0,362.7159,46.6876,32.7117,63.5774,0.0301,0.0014,190.4692
54210361,MP301,296.0,332.396,42.0334,27.669,58.8422,0.0674,0.0033,190.334
54220014,MP301,1232.0,1383.486,33.9674,23.5889,44.1786,0.1305,0.057,912.9196
54220025,MP301,1095.0,1229.6405,35.6234,25.33,46.18,0.0929,0.0274,790.406
54220036,MP301,940.0,1055.5818,42.196,32.1128,52.8533,0.0212,0.0014,608.5716
54220047,MP301,1379.0,1548.561,42.326,32.7871,52.1796,0.013,0.0,890.461
54220058,MP301,929.0,1043.2293,34.3604,23.9292,45.2431,0.1253,0.057,682.9475
54220069,MP301,1300.0,1459.8472,35.4925,26.0987,45.1626,0.076,0.0033,939.1309
54220070,MP301,805.0,903.9823,37.0193,26.7786,47.5844,0.0678,0.0033,568.2253
54220081,MP301,875.0,982.5895,37.9581,27.8886,48.782,0.051,0.0014,607.4226
54220092,MP301,1346.0,1511.5033,37.7551,28.2276,47.5722,0.0446,0.0014,938.539
54220104,MP301,1367.0,1535.0855,37.0343,27.4442,46.8611,0.0548,0.0014,965.0003
54220115,MP301,1773.0,1991.007,34.4776,24.8123,44.0776,0.1051,0.0274,1302.9337
54220126,MP301,1102.0,1237.5012,35.0709,24.7294,45.6802,0.1057,0.0274,801.5506
54220137,MP301,926.0,1039.8604,35.9249,25.753,46.4306,0.0856,0.0033,664.8878
54220148,MP301,1017.0,1142.0497,35.5548,25.5307,46.2103,0.0883,0.0033,733.7644
54220159,MP301,1239.0,1391.3467,32.8573,22.653,43.5706,0.1636,0.057,932.6033
54220160,MP301,736.0,826.4981,39.2148,28.885,49.7148,0.0408,0.0014,501.5531
54220171,MP301,670.0,752.3828,43.6172,33.4267,54.274,0.0152,0.0,423.1622
54220182,MP301,258.0,289.7235,40.0215,25.6219,56.5961,0.0917,0.0226,171.9098
54220205,MP301,523.0,587.3078,42.8459,28.3386,59.6914,0.0615,0.0033,331.4353
54220216,MP301,1022.0,1147.6645,40.838,30.6848,51.444,0.0287,0.0014,677.6072
54220227,MP301,514.0,577.2011,40.8926,26.7266,57.5173,0.0802,0.0033,337.4899
54220238,MP301,420.0,471.6429,46.517,32.317,63.6133,0.0316,0.0014,248.4952
54220249,MP301,971.0,1090.3936,41.6142,31.549,52.1308,0.0215,0.0014,634.7595
54220250,MP301,381.0,427.8475,42.4186,27.9553,59.4149,0.063,0.0033,242.9127
54220261,MP301,251.0,281.8628,42.9653,28.6155,59.5038,0.0555,0.0014,158.8157
54220272,MP301,354.0,397.5276,48.9542,34.3807,66.1083,0.0243,0.0014,200.3193
54220283,MP301,1175.0,1319.4773,42.3647,32.3518,53.1919,0.0193,0.0014,757.4718
54220294,MP301,262.0,294.2154,42.241,27.8436,59.3469,0.0671,0.0033,167.4147
54220306,MP301,822.0,923.0726,40.7799,30.8687,51.5017,0.0252,0.0014,544.3798
54220317,MP301,548.0,615.3817,45.4934,31.303,62.2343,0.0384,0.0014,331.309
54220328,MP301,702.0,788.3175,47.2661,36.9273,57.7134,0.0079,0.0,415.7139
54220339,MP301,601.0,674.8986,47.4089,32.8701,64.5903,0.0313,0.0014,350.5222
54220340,MP301,587.0,659.1772,39.6056,25.32,56.4021,0.0959,0.0274,393.467
54220351,MP301,376.0,422.2327,42.805,28.346,59.7618,0.0608,0.0033,238.8183
54220362,MP301,589.0,661.4231,45.1182,30.9005,61.8963,0.0401,0.0014,358.409
54220373,MP301,199.0,223.4689,47.9907,33.5656,64.611,0.0281,0.0014,114.9724
54220384,MP301,518.0,581.693,42.0222,27.2266,58.8903,0.0719,0.0033,334.3171
54220395,MP301,659.0,740.0302,39.5579,29.4738,50.4349,0.0373,0.0014,445.6155
54220407,MP301,702.0,788.3175,41.7818,31.5582,52.5953,0.0238,0.0014,457.6034
54220418,MP301,413.0,463.7822,49.2627,35.0929,66.3406,0.0196,0.0014,231.7097
54220430,MP301,672.0,754.6287,42.2355,32.0986,52.9119,0.02,0.0014,435.135
54220441,MP301,173.0,194.272,48.8843,34.2937,65.8966,0.0212,0.0014,98.0647
54230015,MP302,1791.0,1979.6589,40.1002,30.5817,49.7118,0.022,0.0014,1183.402
54230026,MP302,1572.0,1737.5901,31.1048,21.6458,40.9894,0.206,0.2381,1194.1563
54230037,MP302,1486.0,1642.5311,40.6025,31.1575,50.3793,0.0226,0.0014,973.825
54230048,MP302,1042.0,1151.7614,39.7553,29.4156,50.4463,0.0372,0.0014,692.6578
54230059,MP302,2121.0,2344.4202,38.7976,29.3466,48.7001,0.0341,0.0014,1429.7288
54230060,MP302,1654.0,1828.2277,33.827,24.3618,43.4652,0.1157,0.057,1208.1367
54230071,MP302,1891.0,2090.1926,35.8341,26.4539,45.5097,0.0727,0.0033,1337.7853
54230082,MP302,2138.0,2363.2109,36.8701,27.3807,46.4956,0.0567,0.0014,1488.8371
54230093,MP302,1779.0,1966.3949,33.7238,24.2637,43.6537,0.1189,0.057,1300.06
54230105,MP302,1872.0,2069.1912,35.8119,26.5182,45.6203,0.07,0.0033,1324.0018
54230116,MP302,1768.0,1954.2362,34.3518,24.8889,44.1911,0.1036,0.0274,1279.349
54230127,MP302,1100.0,1215.8709,39.7638,29.609,50.5132,0.0341,0.0014,729.5356
54230138,MP302,680.0,751.6293,37.9458,27.8506,48.7809,0.0546,0.0014,464.6737
54230149,MP302,1037.0,1146.2347,37.5012,27.1555,48.1299,0.0642,0.0033,714.8055
54230150,MP302,1224.0,1352.9327,38.228,28.1083,48.8329,0.0503,0.0014,833.6079
54230161,MP302,2188.0,2418.4778,39.2542,29.6924,49.074,0.03,0.0014,1466.1267
54230172,MP302,811.0,896.4285,42.2234,32.2785,52.7947,0.0188,0.0003,516.0981
54230183,MP302,998.0,1103.1265,35.0996,25.0124,45.6639,0.0998,0.0274,714.5431
54230194,MP302,1215.0,1342.9847,40.0098,29.7373,50.7645,0.0353,0.0014,802.6035
54230206,MP302,1646.0,1819.385,49.8466,40.2391,59.6886,0.003,0.0,910.6272
54230217,MP302,3387.0,3743.7771,38.8852,29.3587,48.9657,0.0332,0.0014,2277.605
54230228,MP302,2505.0,2768.8697,39.4273,29.984,49.0883,0.0277,0.0014,1673.5521
54230239,MP302,578.0,638.8849,36.5063,21.9622,53.1819,0.1549,0.057,402.1125
54230240,MP302,785.0,867.6897,40.1217,29.9669,50.9762,0.0313,0.0014,518.3027
54230251,MP302,597.0,659.8863,42.7579,28.1748,59.5156,0.0627,0.0033,373.0884
54230262,MP302,142.0,156.9579,45.0132,30.3046,61.6696,0.0475,0.0014,85.4789
54240016,MP306,1678.0,1832.6791,40.5617,30.9616,50.2267,0.0216,0.0014,1088.5718
54240027,MP306,504.0,550.459,46.6097,31.9764,63.9166,0.037,0.0014,290.1572
54240038,MP306,1383.0,1510.4858,44.2588,34.9599,54.1955,0.0072,0.0,838.3901
54240049,MP306,92.0,100.4806,51.4536,36.9598,68.0212,0.0146,0.0,48.1923
54250017,MP306,603.0,658.5849,38.34,23.9626,55.4209,0.1154,0.057,401.3411
54250028,MP306,1449.0,1582.5697,43.8689,34.3516,53.5312,0.0073,0.0,886.2536
54260018,MP307,3088.0,3394.2212,50.551,40.9564,60.3917,0.0015,0.0,1673.3562
54260029,MP307,2504.0,2752.3089,41.2033,31.575,50.9758,0.0162,0.0,1614.8573
54260041,MP307,2426.0,2666.574,44.087,34.6054,54.0361,0.0083,0.0,1485.3054
54260052,MP307,3484.0,3829.4905,51.4862,42.0587,61.2802,0.0009,0.0,1851.0378
54260063,MP307,2949.0,3241.4372,31.6776,22.0706,41.5173,0.1883,0.1667,2208.2669
54260074,MP307,1838.0,2020.2651,35.3122,25.9703,45.2377,0.0785,0.0033,1302.4195
54260085,MP307,3497.0,3843.7796,31.6959,22.0704,41.4213,0.1891,0.1667,2620.699
54260096,MP307,2037.0,2238.9989,37.2819,27.6989,47.1819,0.0489,0.0014,1400.9724
54260108,MP307,1891.0,2078.5208,34.5211,24.9638,44.3181,0.1013,0.0274,1358.8019
54260119,MP307,2010.0,2209.3214,37.8641,28.3292,47.6814,0.0443,0.0014,1369.9918
54260120,MP307,1854.0,2037.8517,30.7672,21.2502,40.6002,0.2186,0.2581,1408.2144
54260131,MP307,1427.0,1568.5083,33.1591,23.7462,43.0678,0.1348,0.057,1045.1913
54260142,MP307,1859.0,2043.3475,43.1528,33.7515,52.8083,0.0094,0.0,1157.5121
54260153,MP307,2411.0,2650.0865,32.5807,23.0295,42.522,0.1538,0.057,1781.5414
54260175,MP307,2163.0,2377.4936,31.3389,21.8754,41.2836,0.1958,0.2381,1627.9654
54260186,MP307,2036.0,2237.8997,33.5262,24.0283,43.4582,0.1248,0.057,1482.8789
54260197,MP307,2093.0,2300.5521,30.517,20.9941,40.3986,0.2305,0.2581,1594.8162
54260209,MP307,963.0,1058.4958,36.3267,26.0422,47.113,0.0789,0.0033,673.0229
54260210,MP307,2199.0,2417.0636,31.4255,21.8645,41.2281,0.193,0.2381,1654.8228
54260221,MP307,2111.0,2320.3371,32.3784,22.842,42.3943,0.1566,0.057,1564.5177
54260232,MP307,2185.0,2401.6753,29.9959,20.5962,39.9033,0.2461,0.2581,1676.1242
54260243,MP307,971.0,1067.2891,39.4121,29.3977,50.1328,0.0385,0.0014,643.9591
54260254,MP307,1933.0,2124.6857,32.6208,23.2041,42.5395,0.1525,0.057,1427.1734
54260265,MP307,1896.0,2084.0166,30.3517,20.923,40.309,0.2263,0.2581,1447.068
54260287,MP307,2484.0,2730.3256,33.1173,23.523,42.9674,0.1359,0.057,1820.145
54260298,MP307,1673.0,1838.9028,36.2553,26.7569,46.1204,0.0671,0.0033,1170.0848
54260300,MP307,3524.0,3873.457,35.7901,26.096,45.6865,0.0781,0.0033,2483.0747
54260311,MP307,753.0,827.6712,37.3337,27.0269,47.9434,0.0609,0.0033,517.657
54260333,MP307,1171.0,1287.1221,35.6055,25.4484,46.2103,0.0906,0.0033,826.8925
54260344,MP307,514.0,564.9707,39.3992,24.6788,56.204,0.1049,0.0274,339.1144
54260355,MP307,740.0,813.382,33.4882,23.2497,44.296,0.1433,0.057,539.8272
54260366,MP307,721.0,792.4979,36.8213,26.5358,47.6186,0.0722,0.0033,499.1653
54260377,MP307,1327.0,1458.5918,39.3093,29.9516,49.3287,0.0269,0.0014,881.6641
54260388,MP307,1288.0,1415.7244,53.7555,44.3138,63.8634,0.0006,0.0,651.7671
54260399,MP307,2365.0,2599.5249,38.0139,28.2964,47.8621,0.0426,0.0014,1607.6543
54260401,MP307,1145.0,1258.5438,37.2488,26.9451,47.9747,0.0641,0.0033,787.6768
54260412,MP307,1577.0,1733.383,37.0316,27.5601,46.6114,0.0535,0.0014,1090.808
54260423,MP307,597.0,656.2014,43.5436,29.0908,60.7571,0.0543,0.0014,366.0498
54260434,MP307,2136.0,2347.8162,46.1159,36.6192,55.9823,0.0041,0.0,1260.6026
54260445,MP307,2957.0,3250.2306,50.11,40.4438,60.1132,0.0022,0.0,1615.2599
54260456,MP307,1160.0,1275.0313,35.8226,25.6773,46.9027,0.0859,0.0033,814.8362
54260467,MP307,1273.0,1399.2369,38.3881,28.1348,49.1773,0.0475,0.0014,859.5356
54260478,MP307,834.0,916.7035,50.4029,40.1501,61.182,0.0032,0.0,452.9452
54260490,MP307,626.0,688.0772,38.2878,28.0489,48.9601,0.0503,0.0014,423.728
54260502,MP307,319.0,350.6336,50.489,36.2513,67.6401,0.0161,0.0,170.4574
54260513,MP307,1545.0,1698.2097,33.699,24.2606,43.6107,0.1165,0.057,1122.0251
54260524,MP307,634.0,696.8705,41.623,31.44,52.2081,0.0215,0.0014,405.5782
54260535,MP307,1465.0,1610.2766,37.3004,27.7097,47.3009,0.0537,0.0014,1006.6033
54260546,MP307,162.0,178.0647,59.4623,44.7525,76.621,0.0043,0.0,71.0732
54260557,MP307,130.0,142.8914,48.4239,33.7782,65.3635,0.0248,0.0014,72.7853
54270019,MP312,2953.0,3471.8222,32.7816,23.2126,42.6852,0.1487,0.057,2327.5533
54270020,MP312,2042.0,2400.7656,40.4132,30.8194,49.9908,0.0225,0.0014,1429.2809
54270031,MP312,2677.0,3147.3309,36.2515,26.6657,46.0503,0.0653,0.0033,2002.5505
54270042,MP312,1257.0,1477.8464,40.4469,30.1208,51.0451,0.032,0.0014,878.7384
54270053,MP312,2111.0,2481.8885,43.1565,33.7358,53.1077,0.0097,0.0,1406.161
54270064,MP312,599.0,704.2403,49.5233,35.4153,65.9229,0.0203,0.0014,350.8567
54270075,MP312,642.0,754.7951,49.9121,39.7223,60.713,0.0035,0.0,376.3054
54270086,MP312,112.0,131.6776,46.7253,31.9862,63.6772,0.0341,0.0014,69.3422
54280010,MP307,1490.0,1637.7557,38.8008,29.6206,48.9973,0.0322,0.0014,996.3455
54280021,MP307,2112.0,2321.4362,39.5914,30.3239,49.5024,0.026,0.0014,1396.7292
54280032,MP307,2152.0,2365.4028,39.2055,29.6566,49.1192,0.027,0.0014,1434.4618
54280043,MP307,1479.0,1625.6649,34.5216,24.8755,44.1732,0.1032,0.0274,1063.4289
54280065,MP307,978.0,1074.9833,38.9599,28.6838,49.3094,0.0462,0.0014,655.2569
54280076,MP307,2520.0,2769.8955,35.0198,25.4421,44.9233,0.0892,0.0033,1795.5074
54280087,MP307,673.0,739.738,40.028,29.7129,50.586,0.0354,0.0014,443.0018
54280098,MP307,526.0,578.1607,43.0785,28.5344,60.1192,0.0612,0.0033,325.3323
54280100,MP307,963.0,1058.4958,40.4327,30.2617,51.1412,0.0292,0.0014,628.055
54280111,MP307,492.0,540.7891,44.328,30.0452,60.6927,0.0444,0.0014,297.9172
54280122,MP307,175.0,192.3539,49.0639,34.7213,66.2906,0.0226,0.0014,96.5202
54290011,MP302,1446.0,1598.3176,36.6005,27.3283,46.5451,0.0568,0.0014,1009.4061
54290022,MP302,2264.0,2502.4834,40.6878,31.1767,50.3565,0.0195,0.0014,1481.4681
54300013,MP305,2311.0,2563.6385,40.9804,31.4814,50.5952,0.0195,0.0014,1509.7019
54300024,MP305,1347.0,1494.254,44.5817,35.1144,54.3152,0.0083,0.0,826.5618
54310014,MP304,2083.0,2456.7233,39.1259,29.7481,48.9248,0.0302,0.0014,1491.8311
54310025,MP304,699.0,824.4117,40.1565,29.8672,50.9067,0.0311,0.0014,491.6172
54320015,MP303,1901.0,2157.4067,49.3396,39.7373,59.247,0.0018,0.0,1089.2661
54320026,MP303,2103.0,2386.6524,39.6506,30.2593,49.385,0.0239,0.0014,1437.2261
54320037,MP303,1163.0,1319.8653,37.7902,27.6614,48.3828,0.0538,0.0014,818.767
54320048,MP303,1673.0,1898.6541,39.2119,29.7797,48.9272,0.0287,0.0014,1152.6915
54320059,MP303,1093.0,1240.4237,38.3209,28.1711,49.0538,0.0472,0.0014,762.9198
54320060,MP303,3010.0,3415.9885,32.7939,23.4259,42.5616,0.1453,0.057,2288.4047
