province_turnout,ballots,districts_below_25
41.866,908370.943,47
47.153,1023077.46,27
40.835,886001.544,64
38.642,838425.865,90
39.342,853602.955,85
43.612,946249.247,36
48.447,1051144.865,20
41.599,902580.734,66
38.378,832680.274,113
44.24,959875.084,36
37.127,805552.565,125
38.795,841743.344,85
38.862,843184.349,101
43.535,944568.674,39
46.934,1018325.06,31
34.744,753834.054,195
35.203,763791.247,191
44.158,958105.834,33
32.539,706006.715,281
45.093,978383.449,24
38.583,837128.206,119
40.905,887516.416,64
37.902,822350.842,88
44.965,975602.619,37
31.226,677506.785,400
47.314,1026561.975,19
42.571,923656.802,48
38.107,826805.505,118
38.908,844192.981,97
38.422,833648.567,113
44.487,965231.981,39
36.779,797994.695,132
44.653,968833.973,36
30.729,666737.402,392
44.027,955248.071,32
51.124,1109234.833,12
37.67,817329.392,116
31.007,672761.402,362
44.194,958886.933,40
40.866,886672.168,63
47.573,1032182.719,18
40.093,869888.483,89
34.94,758103.468,206
36.796,798357.71,150
37.026,803361.648,134
38.924,844543.846,92
39.541,857917.42,88
38.383,832795.999,119
34.202,742070.036,221
37.695,817874.853,116
40.693,882923.824,59
36.37,789119.865,131
28.101,609716.003,608
39.979,867430.363,84
47.161,1023256.24,18
43.131,935812.313,50
43.211,937547.836,46
41.384,897904.117,64
36.315,787924.692,154
39.487,856742.241,72
38.391,832967.388,106
37.856,821365.855,128
28.007,607668.123,602
25.553,554422.927,836
34.193,741877.844,239
38.185,828498.72,110
38.165,828061.104,120
41.914,909404.744,51
44.472,964898.497,36
32.075,695928.33,329
39.185,850206.956,99
37.922,822787.853,115
34.141,740756.467,223
44.213,959297.286,40
44.967,975641.814,37
42.867,930082.132,39
37.845,821126.887,98
39.206,850649.775,85
41.57,901938.139,55
35.484,769896.537,172
41.899,909074.845,56
40.674,882493.495,56
42.747,927478.73,59
39.648,860244.731,74
35.636,773205.053,151
44.06,955960.011,38
42.081,913021.97,52
40.418,876947.389,66
43.283,939105.832,34
40.174,871655.108,75
35.41,768286.745,188
31.151,675879.389,360
39.744,862331.707,89
36.984,802449.4,140
39.495,856928.112,77
44.671,969221.191,32
35.797,776690.699,175
38.879,843564.482,83
35.611,772643.834,196
41.668,904065.267,57
36.853,799602.757,137
44.185,958689.676,41
35.767,776044.728,168
41.266,895353.994,62
40.201,872240.561,81
42.922,931285.492,46
43.908,952678.124,29
44.004,954746.969,36
38.724,840187.663,104
38.433,833878.562,96
38.193,828677.009,101
31.488,683186.026,341
35.84,777629.764,171
39.946,866708.665,72
38.027,825073.752,109
48.53,1052952.904,14
33.474,726284.086,255
40.633,881615.751,67
40.444,877514.795,77
41.389,898013.068,67
41.093,891587.109,69
39.783,863161.849,77
29.102,631426.316,512
41.724,905277.534,56
40.602,880934.04,65
42.185,915283.694,35
46.405,1006849.278,27
45.219,981112.544,30
34.905,757341.839,187
37.193,806976.629,125
41.076,891223.447,61
42.042,912183.108,50
45.116,978882.523,26
33.22,720773.399,252
37.168,806427.165,128
42.523,922615.456,43
34.166,741298.839,237
39.513,857316.864,77
37.244,808083.433,137
42.828,929244.583,35
38.468,834633.756,98
32.307,700954.626,307
40.806,885365.861,71
42.225,916165.764,60
46.696,1013170.979,24
44.804,972118.046,38
43.181,936902.942,38
38.503,835395.158,91
30.23,655904.631,441
43.427,942231.454,41
37.4,811458.166,109
33.963,736897.982,229
41.414,898550.251,53
37.1,804963.464,125
29.289,635489.716,519
34.484,748209.807,192
35.86,778050.789,153
41.945,910075.974,68
33.271,721886.596,257
43.888,952238.243,24
45.216,981049.302,25
45.82,994155.391,22
42.794,928502.341,38
42.516,922467.298,47
34.111,740099.969,233
34.383,746009.023,216
39.253,851674.735,77
40.624,881420.553,70
41.706,904898.024,62
41.883,908731.715,60
47.881,1038865.608,26
37.658,817074.909,116
46.917,1017954.769,28
41.531,901101.734,59
52.106,1130535.747,11
46.364,1005969.68,20
33.71,731406.456,221
43.201,937326.612,34
42.803,928688.562,45
40.247,873245.49,69
43.734,948895.005,37
36.434,790503.629,136
44.86,973334.089,31
46.424,1007270.766,23
38.249,829890.725,116
38.73,840316.979,82
30.825,668801.589,410
45.224,981223.393,33
43.342,940384.882,53
31.334,679861.32,375
43.608,946153.924,50
28.248,612905.158,584
38.858,843093.053,78
46.386,1006431.041,22
41.917,909464.386,64
55.367,1201290.741,9
41.499,900399.28,50
42.529,922759.555,54
33.625,729554.714,259
43.63,946634.526,44
41.728,905376.797,60
41.746,905772.354,52
41.589,902362.368,65
41.586,902300.809,59
33.314,722824.144,246
37.147,805989.252,127
42.819,929045.892,51
45.3,982883.416,40
37.448,812514.845,124
46.469,1008244.596,30
44.48,965088.712,35
52.906,1147897.469,9
33.113,718443.947,253
33.085,717853.56,287
37.334,810026.853,117
42.337,918576.619,52
44.222,959478.737,37
41.442,899166.907,61
35.076,761035.717,174
34.893,757067.698,175
38.158,827919.058,124
33.498,726805.093,267
26.442,573705.757,740
40.873,886828.165,77
43.773,949747.788,38
36.521,792404.286,137
39.082,847972.737,93
37.772,819544.294,102
41.689,904530.905,51
40.091,869849.618,73
50.71,1100249.822,14
42.17,914968.125,46
45.69,991336.953,22
42.068,912753.088,46
45.208,980874.509,28
34.559,749835.84,218
40.479,878281.619,65
45.483,986836.623,24
31.961,693468.288,327
40.455,877743.084,66
43.54,944695.292,48
32.958,715093.759,265
43.131,935821.658,39
29.338,636554.041,467
45.73,992198.362,21
36.49,791726.963,128
38.677,839176.865,113
31.274,678554.287,351
35.814,777053.2,147
47.649,1033843.942,24
42.391,919759.206,48
36.266,786860.815,140
42.94,931670.906,45
31.864,691355.608,343
53.405,1158725.985,3
37.531,814309.465,145
35.918,779309.461,176
38.368,832472.112,92
44.693,969704.363,37
42.579,923845.217,55
41.642,903502.407,50
47.655,1033966.344,19
40.201,872241.949,87
39.306,852828.123,79
43.636,946762.029,37
41.404,898351.916,76
37.893,822166.865,115
32.877,713338.154,291
35.786,776443.158,170
38.047,825502.674,116
39.681,860965.132,86
47.46,1029748.759,24
37.532,814339.028,126
41.163,893105.537,64
45.934,996624.268,31
35.811,776999.99,139
34.438,747205.102,208
38.765,841087.289,105
35.603,772477.691,169
32.32,701250.557,278
31.442,682203.793,368
44.217,959380.641,42
32.651,708438.835,308
37.571,815175.194,150
39.794,863415.563,80
36.98,802361.119,139
31.912,692395.319,335
46.101,1000263.319,24
30.013,651199.099,446
44.029,955293.1,49
35.977,780589.053,155
39.521,857478.12,93
38.85,842923.651,96
39.242,851437.961,69
34.335,744967.16,211
42.8,928621.877,53
43.341,940362.061,50
45.537,988010.487,33
33.187,720061.771,265
45.005,976483.067,44
44.161,958159.096,43
46.329,1005192.527,29
40.486,878418.594,64
40.218,872606.679,74
44.823,972513.989,22
32.319,701226.922,318
36.374,789201.628,137
40.572,880299.112,68
30.233,655966.305,430
47.124,1022459.317,33
43.868,951800.637,45
48.592,1054294.547,16
35.103,761640.278,188
47.162,1023277.995,22
40.493,878583.189,77
41.662,903930.869,44
46.913,1017873.481,16
47.876,1038767.365,11
45.542,988131.562,22
42.239,916465.901,49
40.265,873621.874,72
38.005,824602.385,114
51.565,1118812.404,18
50.384,1093179.746,9
31.466,682717.206,367
30.085,652756.332,451
27.668,600320.617,644
36.208,785610.333,148
32.346,701807.301,287
38.201,828856.902,113
40.201,872230.938,84
33.356,723718.077,243
39.428,855460.686,79
31.789,689729.955,340
38.706,839813.547,96
33.235,721106.597,276
52.602,1141307.117,6
34.197,741977.616,221
33.538,727665.4,258
37.178,806650.721,148
36.496,791860.047,161
38.144,827605.943,103
39.101,848370.603,94
44.991,976162.941,30
39.759,862642.76,88
43.538,944650.908,47
31.479,683003.766,358
42.229,916239.262,62
36.513,792219.966,138
33.729,731827.86,269
50.03,1085502.209,13
35.524,770758.481,162
35.786,776449.545,182
38.311,831240.919,109
38.652,838635.568,92
40.151,871167.04,84
36.908,800795.253,134
39.141,849251.101,96
44.476,965003.681,22
45.192,980523.351,35
34.79,754831.966,216
44.559,966791.855,31
37.122,805433.82,126
43.213,937592.856,47
34.506,748673.591,209
29.066,630637.736,547
46.681,1012846.694,20
38.482,834938.19,88
36.65,795186.831,138
36.355,788788.977,132
39.482,856645.354,68
34.336,744978.781,205
41.282,895692.753,67
36.224,785950.934,161
41.54,901283.625,69
48.041,1042337.606,18
34.581,750301.372,200
41.121,892212.355,72
36.441,790651.322,171
48.245,1046780.854,15
41.809,907130.705,65
48.83,1059465.507,19
40.235,872976.738,55
42.671,925828.548,43
45.059,977652.897,25
30.051,652013.668,479
40.539,879576.862,53
37.171,806502.83,132
47.103,1022000.471,18
34.712,753144.245,209
49.49,1073791.73,18
32.206,698781.989,356
37.039,803644.199,128
44.084,956480.079,37
27.35,593421.721,646
43.557,945053.196,43
37.374,810893.426,137
33.106,718308.527,279
54.093,1173657.564,6
46.576,1010556.341,24
36.306,787723.937,160
33.737,731982.859,244
38.303,831061.891,102
41.519,900828.821,54
41.399,898237.031,56
47.222,1024569.552,26
41.446,899263.868,69
34.862,756405.569,204
43.3,939469.918,39
35.116,761919.238,202
39.29,852479.871,77
41.189,893680.589,52
41.727,905340.098,54
40.836,886017.263,71
33.723,731696.681,236
44.823,972531.319,36
32.235,699410.048,328
32.841,712554.1,263
39.919,866117.634,82
41.028,890182.552,49
51.127,1109310.444,10
37.862,821483.371,101
35.909,779123.646,174
33.002,716050.17,269
37.078,804482.199,119
44.897,974133.064,30
32.511,705383.945,285
34.911,757463.418,235
31.874,691569.353,319
41.892,908926.428,43
44.198,958970.227,31
42.948,931848.241,45
37.46,812774.609,120
31.951,693232.928,315
33.764,732576.082,235
43.916,952844.785,47
46.146,1001234.772,30
41.756,905970.318,48
33.626,729579.693,215
43.512,944080.676,41
41.126,892305.849,81
32.99,715774.294,258
34.855,756255.995,210
44.446,964343.131,43
37.688,817711.564,112
45.732,992237.289,24
34.513,748836.515,210
32.343,701738.077,285
39.095,848236.96,74
44.071,956202.493,42
34.994,759266.357,190
49.361,1070977.548,20
29.68,643967.279,487
33.621,729471.24,231
40.498,878689.718,71
42.919,931221.916,52
37.836,820919.317,110
42.586,923990.197,43
40.085,869720.665,73
37.524,814152.952,108
41.211,894154.896,66
36.779,798000.435,136
42.688,926197.069,52
37.958,823566.377,107
42.092,913276.371,42
42.14,914320.436,63
25.876,561423.923,754
41.381,897851.153,55
32.083,696106.605,330
45.199,980677.036,27
44.558,966773.353,43
40.148,871099.138,65
42.801,928646.795,32
41.55,901507.591,42
39.303,852750.98,95
44.0,954657.527,43
38.81,842062.125,101
32.803,711718.439,273
43.279,939019.446,45
35.733,775303.65,152
36.554,793107.813,153
45.186,980404.554,38
47.817,1037481.847,15
42.154,914611.782,38
36.321,788056.386,139
28.127,610281.918,566
42.949,931864.014,42
38.993,846038.947,92
38.546,836329.71,97
45.521,987673.743,32
40.191,872033.377,63
33.424,725207.305,246
44.698,969819.591,44
36.935,801376.57,122
42.46,921248.773,53
43.967,953959.607,30
43.462,943000.439,40
46.943,1018525.011,24
39.07,847711.396,88
41.162,893083.963,57
32.177,698149.655,294
44.468,964818.39,30
35.558,771505.919,156
39.986,867578.773,80
45.717,991928.614,27
43.754,949333.73,39
39.623,859698.434,64
37.523,814137.114,142
40.934,888145.967,68
35.424,768603.564,176
38.184,828470.03,115
37.53,814287.84,122
42.33,918429.439,59
35.272,765300.09,168
38.91,844221.611,95
38.067,825941.841,99
39.747,862383.164,92
40.484,878372.108,66
34.239,742892.08,221
32.131,697138.313,338
39.624,859714.784,69
37.754,819141.932,118
36.084,782924.536,169
43.534,944558.818,40
37.183,806763.539,141
28.192,611678.16,563
37.348,810348.863,117
42.924,931314.527,49
44.162,958192.487,42
44.498,965467.104,37
42.831,929314.541,45
40.978,889092.131,63
41.322,896569.075,75
50.012,1085114.012,11
39.934,866452.759,81
38.055,825670.9,114
42.672,925849.295,44
47.316,1026616.015,22
48.498,1052266.845,14
35.929,779557.681,141
40.813,885525.338,68
36.881,800209.469,130
40.169,871546.628,81
44.505,965630.662,32
49.808,1080691.507,19
38.912,844280.136,86
34.814,755353.09,180
40.903,887462.685,62
37.944,823263.335,118
42.418,920354.097,48
36.98,802349.381,127
37.734,818724.331,107
40.201,872243.314,71
34.68,752454.486,204
43.886,952197.113,33
43.386,941342.867,43
41.873,908524.274,37
43.95,953573.666,47
36.245,786414.286,157
42.498,922069.191,50
37.162,806311.573,125
37.806,820284.133,119
42.047,912297.313,48
45.377,984544.316,31
41.025,890119.735,51
41.877,908610.858,61
38.944,844975.278,82
43.795,950226.353,32
49.676,1077818.713,13
37.014,803086.184,138
46.135,1000987.142,30
42.097,913369.478,60
40.873,886826.802,78
42.901,930826.858,33
31.613,685903.256,332
37.434,812208.785,121
38.942,844924.6,117
38.458,834426.658,96
33.586,728711.141,241
39.764,862769.559,101
42.09,913227.629,68
45.916,996239.569,25
34.879,756762.072,187
47.085,1021612.775,23
40.519,879147.723,72
40.342,875290.432,71
47.951,1040392.335,18
36.241,786325.988,166
31.947,693162.163,315
37.791,819957.418,98
37.201,807143.557,127
43.904,952593.914,46
45.468,986523.85,28
42.986,932657.354,44
40.635,881659.891,76
44.096,956746.009,41
37.745,818957.37,127
31.746,688803.774,371
36.003,781155.068,166
35.536,771020.564,187
38.231,829498.799,115
39.716,861716.535,74
39.719,861773.489,71
45.733,992262.944,30
37.791,819946.352,116
35.183,763371.801,172
41.174,893348.171,54
39.984,867525.259,67
37.479,813184.713,120
35.591,772209.171,159
42.066,912697.212,55
37.776,819624.834,125
34.081,739458.27,229
36.25,786519.01,123
34.291,744010.138,205
44.275,960627.754,33
41.805,907034.281,52
40.144,871006.091,69
40.122,870526.469,80
41.025,890110.518,66
44.055,955859.348,40
34.185,741703.704,218
44.698,969811.71,36
37.534,814375.068,108
31.643,686553.166,332
41.853,908088.866,55
36.405,789887.51,132
36.673,795704.533,136
43.139,935987.892,44
42.933,931506.913,41
36.217,785805.981,135
39.425,855410.121,95
49.464,1073224.601,15
32.517,705517.886,276
35.839,777589.759,163
46.615,1011397.41,22
40.822,885711.04,69
47.514,1030902.328,13
35.869,778240.658,171
35.648,773448.642,178
36.671,795658.981,124
36.258,786695.827,134
33.545,727823.696,268
42.643,925219.822,51
34.731,753565.121,198
39.539,857888.03,78
48.329,1048604.026,21
33.343,723446.896,265
39.016,846530.194,96
36.282,787206.446,150
43.181,936887.352,52
32.625,707867.084,299
35.953,780081.302,183
38.138,827485.592,121
36.979,802333.161,168
41.432,898944.904,58
31.196,676861.169,348
34.098,739820.328,245
39.014,846479.497,82
38.922,844480.512,98
37.688,817712.48,128
38.004,824571.604,112
36.71,796488.524,151
44.609,967879.023,41
37.961,823635.991,99
36.651,795207.623,146
39.426,855416.728,98
47.67,1034303.166,20
42.365,919191.251,53
42.553,923274.503,55
30.159,654353.043,407
39.726,861928.206,77
35.724,775097.686,164
48.89,1060772.21,19
37.374,810895.098,137
38.283,830636.337,122
36.513,792220.124,132
40.656,882117.268,62
37.467,812915.118,134
46.109,1000421.884,30
49.422,1072310.038,20
36.895,800513.932,130
40.748,884098.59,73
43.917,952858.323,51
35.307,766046.45,173
38.205,828929.674,89
33.728,731803.227,238
42.939,931656.764,37
35.008,759563.944,167
47.752,1036076.548,16
46.93,1018236.077,31
45.471,986573.554,32
46.617,1011447.915,27
43.796,950236.326,50
50.094,1086890.092,14
43.443,942588.946,44
39.366,854124.84,86
40.988,889322.164,64
41.017,889941.416,61
52.889,1147529.289,4
36.543,792864.871,144
39.408,855026.582,89
38.887,843728.997,83
34.115,740193.142,225
32.812,711924.233,275
35.77,776102.542,179
37.559,814924.937,114
42.192,915447.338,56
43.561,945138.508,42
39.608,859373.182,73
45.189,980475.328,27
36.876,800099.962,141
39.984,867541.48,72
40.839,886094.394,60
39.356,853915.209,78
32.876,713315.582,281
38.951,845120.917,95
33.995,737591.768,219
34.113,740147.785,255
36.45,790849.405,143
44.096,956761.69,39
36.516,792285.716,131
40.543,879668.174,69
37.97,823842.246,106
38.759,840957.449,93
37.199,807102.838,137
35.26,765037.352,179
32.81,711878.738,272
32.923,714329.192,278
40.834,885977.703,75
29.669,643721.092,498
42.639,925144.327,43
32.606,707442.408,305
40.519,879143.186,71
44.045,955640.524,46
40.98,889147.33,65
27.533,597377.691,635
41.811,907180.889,70
42.981,932565.357,46
40.837,886048.389,64
33.984,737341.168,236
33.495,726732.906,242
34.009,737887.299,203
38.995,846078.221,111
33.623,729523.787,263
46.504,1008992.886,22
35.487,769971.987,161
41.362,897421.191,50
44.168,958314.011,37
34.574,750147.321,195
37.219,807530.339,149
41.654,903771.032,45
40.697,883011.568,70
38.812,842113.075,79
37.126,805524.138,127
41.217,894284.276,70
47.451,1029541.225,29
41.953,910255.688,62
33.583,728657.692,250
36.625,794652.116,140
35.662,773768.704,196
41.024,890103.665,59
35.029,760015.186,191
33.727,731768.251,235
43.848,951379.157,41
41.299,896055.277,57
37.085,804635.931,124
41.389,898010.572,59
38.287,830721.249,106
39.544,857994.694,90
37.716,818324.336,113
37.152,806096.579,133
41.449,899325.245,66
38.629,838139.412,96
34.274,743633.565,238
40.624,881422.323,64
45.374,984471.521,30
38.003,824556.345,106
42.025,911817.48,54
37.519,814043.292,119
44.838,972843.255,31
41.646,903603.95,57
40.151,871153.942,79
33.435,725446.724,266
42.735,927221.947,36
40.164,871447.003,76
43.285,939158.684,45
42.549,923192.349,54
38.254,830001.186,107
36.073,782677.456,154
40.161,871383.271,76
43.108,935314.461,32
34.051,738803.142,240
35.635,773173.89,173
38.6,837510.191,112
34.847,756074.418,202
39.237,851315.096,93
44.82,972461.708,28
39.675,860834.597,84
36.227,786015.642,155
36.963,801989.897,135
38.18,828390.119,105
44.868,973510.18,27
39.55,858115.606,85
36.469,791267.161,122
36.958,801869.074,129
38.366,832430.924,94
37.146,805962.925,117
38.674,839103.37,90
44.588,967418.139,36
39.966,867132.622,83
41.935,909858.572,61
43.119,935547.038,37
47.546,1031597.654,17
37.146,805966.743,130
43.807,950486.6,32
37.229,807753.037,132
40.976,889058.524,68
47.732,1035632.936,26
34.996,759311.446,186
38.863,843213.553,91
43.581,945582.748,48
47.697,1034886.841,29
39.593,859055.413,86
33.264,721724.572,270
35.222,764210.275,174
39.308,852861.422,84
35.011,759637.429,174
36.131,783936.035,153
33.407,724831.891,264
43.04,933846.81,40
36.621,794575.446,144
37.141,805842.752,115
39.744,862324.576,76
44.965,975605.666,34
39.946,866708.823,71
37.983,824119.123,136
44.868,973499.135,41
38.439,834000.234,116
46.112,1000491.392,28
41.227,894492.59,50
33.759,732460.828,238
46.909,1017775.39,19
44.988,976098.634,32
42.106,913569.39,47
35.081,761163.265,189
39.123,848845.388,87
35.297,765836.27,169
35.732,775270.239,190
39.803,863600.898,68
38.898,843961.729,96
42.543,923047.417,51
46.806,1015559.185,18
38.728,840288.616,88
41.315,896417.256,71
38.387,832885.161,105
39.018,846581.001,92
41.951,910218.987,60
39.112,848611.315,69
39.258,851781.938,72
43.55,944911.261,42
